folder,collection_item_id,instance_id,release_id,artist,title,year,country,label,catno,genre,style,format,img,img_full
For Sale,17944891,2089310753,17944891,Nana Mouskouri,Nana Mouskouri - Volume 2,,France,Impact (2),6886 153,Pop,Chanson,"Vinyl, LP, Compilation, Reissue, Stereo",images/thumbs/3c35e956bac0d7b0.jpeg,images/3c35e956bac0d7b0.jpeg
For Sale,6222634,2089310762,6222634,Nana Mouskouri,Noël,1985,Greece,Philips,6399 095,Pop,Ballad,"Vinyl, LP, Compilation",images/thumbs/6a9fcec8292bafb7.jpeg,images/6a9fcec8292bafb7.jpeg
For Sale,4901658,2090132019,4901658,Nana Mouskouri,Récital 70,1970,France,Fontana,6399 021,Pop,Vocal,"Vinyl, LP, Album, Reissue",images/thumbs/2a3cece6c0823db6.jpeg,images/2a3cece6c0823db6.jpeg
For Sale,3705760,2089310778,3705760,Nana Mouskouri,Roses & Sunshine,1979,US,Cachet Records,CL 3-3000,Pop,,"Vinyl, LP, Album",images/thumbs/76163cc7d17afef3.jpeg,images/76163cc7d17afef3.jpeg
For Sale,3705760,2089310786,3705760,Nana Mouskouri,Roses & Sunshine,1979,US,Cachet Records,CL 3-3000,Pop,,"Vinyl, LP, Album",images/thumbs/76163cc7d17afef3.jpeg,images/76163cc7d17afef3.jpeg
For Sale,6553843,2090131724,6553843,Nana Mouskouri,Song For Liberty,1982,US,Mercury,SRM-1-4049,Jazz,Easy Listening,"Vinyl, LP, Album",images/thumbs/a2ef83fe540867ba.jpeg,images/a2ef83fe540867ba.jpeg
For Sale,6553843,2090131730,6553843,Nana Mouskouri,Song For Liberty,1982,US,Mercury,SRM-1-4049,Jazz,Easy Listening,"Vinyl, LP, Album",images/thumbs/a2ef83fe540867ba.jpeg,images/a2ef83fe540867ba.jpeg
For Sale,29176423,2090131871,29176423,Nana Mouskouri,Song For Liberty,1982,US,Mercury,822 866-1 M-1,Jazz,Easy Listening,"Vinyl, LP, Album",images/thumbs/37677123093a855b.jpeg,images/37677123093a855b.jpeg
For Sale,6258720,2089310802,6258720,Nana Mouskouri,Songs Of My Land,1966.0,US,Fontana,SRF-67563,Pop,,"Vinyl, LP, Album",images/thumbs/de98b4ef286890c5.jpeg,images/de98b4ef286890c5.jpeg
For Sale,11105734,2089310837,11105734,Nana Mouskouri,Spotlight On Nana Mouskouri,1973,Canada,Fontana,6641 197,Pop,Ballad,"2x, Vinyl, LP, Compilation, Stereo",images/thumbs/18dbc4d4cf0f62f8.jpeg,images/18dbc4d4cf0f62f8.jpeg
For Sale,18321973,2089310863,18321973,Nana Mouskouri,The Exquisite Nana Mouskouri,1969,UK,Fontana,STL 5536,Latin,Vocal,"Vinyl, LP, Album, Stereo",images/thumbs/dc1b5d1afaa9701c.jpeg,images/dc1b5d1afaa9701c.jpeg
For Sale,14280519,2089310875,14280519,Nana Mouskouri,Un Canadien Errant,1967,Canada,Fontana,885.523,Pop,,"Vinyl, LP, Album, Stereo",images/thumbs/29426d4aeb3ad921.jpeg,images/29426d4aeb3ad921.jpeg
For Sale,1803409,2090132209,1803409,Nancy Ames,Spiced With Brasil,1967,US,Epic,BN 26238,Jazz,Vocal,"Vinyl, LP, Album, Stereo",images/thumbs/41124058589ac70d.jpeg,images/41124058589ac70d.jpeg
For Sale,1011661,2089982106,1011661,Nancy Wilson,Gentle Is My Love,1965,US,Capitol Records,ST 2351,Jazz,Ballad,"Vinyl, LP, Album, Stereo",images/thumbs/de7a354343e40905.jpeg,images/de7a354343e40905.jpeg
For Sale,5847884,2089982233,5847884,Nat King Cole,Every Time I Feel The Spirit,1960,US,Capitol Records,W 1249,Funk / Soul,Gospel,"Vinyl, LP, Album, Mono",images/thumbs/ae0f983212007855.jpeg,images/ae0f983212007855.jpeg
For Sale,14722243,2089310942,14722243,National Singers,Irish Song Festival,1954,US,Halo,50112,"Folk, World, & Country",,"Vinyl, LP",images/thumbs/6aac915bf5f9709b.jpeg,images/6aac915bf5f9709b.jpeg
For Sale,9845203,2090132445,9845203,Neil Diamond,Beautiful Noise,1976,US,Columbia,PC 33965,Rock,Soft Rock,"Vinyl, LP, Album, Stereo",images/thumbs/2c9fdaf83b1ee8e2.jpeg,images/2c9fdaf83b1ee8e2.jpeg
For Sale,3408503,2089985511,3408503,Neil Diamond,Heartlight,1982,US,Columbia,QC 38359,Rock,Soft Rock,"Vinyl, LP, Album, Stereo",images/thumbs/1fd08f4eec7a1c10.jpeg,images/1fd08f4eec7a1c10.jpeg
For Sale,6985594,2089985305,6985594,Neil Diamond,I'm Glad You're Here With Me Tonight,1977,US,Columbia,JC 34990,Pop,Vocal,"Vinyl, LP, Album, Stereo",images/thumbs/ac3e405d2b1a9a1d.jpeg,images/ac3e405d2b1a9a1d.jpeg
For Sale,1829710,2089985430,1829710,Neil Diamond,Love At The Greek: Recorded Live At The Greek Theatre,1977,US,Columbia,KC2 34404,Rock,Soft Rock,"2x, Vinyl, LP, Album, Stereo",images/thumbs/9005788a51d64dcd.jpeg,images/9005788a51d64dcd.jpeg
For Sale,2863828,2089981939,2863828,Neil Diamond,The Jazz Singer (Original Songs From The Motion Picture),1980,US,Capitol Records,SWAV-512120,Rock,Folk Rock,"Vinyl, LP, Album, Club Edition",images/thumbs/2e2a1597035021ac.jpeg,images/2e2a1597035021ac.jpeg
For Sale,5877403,2089985173,5877403,Neil Diamond,You Don't Bring Me Flowers,1978,US,Columbia,FC 35625,Pop,Vocal,"Vinyl, LP, Album, Stereo",images/thumbs/aa8678bd74ec359d.jpeg,images/aa8678bd74ec359d.jpeg
For Sale,5461663,2089992269,5461663,Nelson Eddy,Nelson Eddy Favorites,1959,US,RCA Camden,CAL 492,Pop,Vocal,"Vinyl, LP, Compilation, Mono",images/thumbs/3e4c57692261d39f.jpeg,images/3e4c57692261d39f.jpeg
For Sale,11466978,2090411537,11466978,Nelson Eddy,Oklahoma!,1956,US,Columbia,CL 828,Stage & Screen,Score,"Vinyl, LP, Mono",images/thumbs/18c81332309d9e2e.jpeg,images/18c81332309d9e2e.jpeg
For Sale,5358371,2089986049,5358371,Nelson Eddy,Songs For Christmas,1951,US,Columbia Masterworks,ML 4442,Pop,Holiday,"Vinyl, LP, Mono",images/thumbs/e018ab9fb4a5b2c8.jpeg,images/e018ab9fb4a5b2c8.jpeg
For Sale,23138483,2089311055,23138483,Nelson Eddy,A Starry Night,1960,US,Everest,SDBR 8004,Pop,Vocal,"Vinyl, LP, Album, Stereo",images/thumbs/b6fe0cf8af9a1ac0.jpeg,images/b6fe0cf8af9a1ac0.jpeg
For Sale,21365752,2089311135,21365752,Nelson Eddy,Sweethearts,1989,US,RCA Special Products,DMM2-0876,Jazz,Vocal,"2x, Vinyl, LP, Compilation",images/thumbs/4f9058b8102b23be.jpeg,images/4f9058b8102b23be.jpeg
For Sale,5461584,2089311075,5461584,Nelson Eddy,Great Voices Of The Century,1972,US,Everest/Scala,SC-887,Pop,Vocal,"Vinyl, LP",images/thumbs/3cdfc54fda77ec36.jpeg,images/3cdfc54fda77ec36.jpeg
For Sale,6649233,2089509922,6649233,Nelson Eddy,Nelson Eddy And Gale Sherwood,1960,US,Everest,LPBR 9002,Pop,Vocal,"Vinyl, LP, Album, Stereo",images/thumbs/51e97207a2130a15.jpeg,images/51e97207a2130a15.jpeg
For Sale,14553146,2089311147,14553146,The New Bull Moose Party Band,The New Bull Moose Party Band Featuring Alton Purnell,1981,US,Antler Records (2),NBM 8356-2,Jazz,,"Vinyl, LP, Stereo",images/thumbs/692e29fdf77c2941.jpeg,images/692e29fdf77c2941.jpeg
For Sale,5321229,2089984702,5321229,The New Christy Minstrels,Exciting New Folk Chorus,1962,US,Columbia,CS 8672,Pop,Folk,"Vinyl, LP, Album, Stereo",images/thumbs/6c4c972b3a3c71ab.jpeg,images/6c4c972b3a3c71ab.jpeg
For Sale,2350020,2089984727,2350020,The New Christy Minstrels,In Person,1963,US,Columbia,CS 8741,"Folk, World, & Country",Folk,"Vinyl, LP, Album, Stereo",images/thumbs/3d17704ce3a10e88.jpeg,images/3d17704ce3a10e88.jpeg
For Sale,2808694,2089984750,2808694,The New Christy Minstrels,The New Christy Minstrels Tell Tall Tales! Legends And Nonsense,1963,US,Columbia,CS 8817,"Folk, World, & Country",Folk,"Vinyl, LP, Album, Stereo",images/thumbs/9969cf93aeb4c1ef.jpeg,images/9969cf93aeb4c1ef.jpeg
For Sale,2082439,2089311198,2082439,The New England Conservatory Ragtime Ensemble,More Scott Joplin Rags,1974,US,Golden Crest,CRS-31031,Jazz,Ragtime,"Vinyl, LP, Quadraphonic",images/thumbs/52aa3473045422ce.jpeg,images/52aa3473045422ce.jpeg
For Sale,10911757,2089738116,10911757,Niccolò Paganini,"Concerto No.1 In D Major, Op. 6 + Concerto No. 3 In B Minor, Op. 61",1954,US,Columbia Masterworks,ML 4315,Classical,Romantic,"Vinyl, LP, Mono",images/thumbs/5999a65bcaf93eb6.jpeg,images/5999a65bcaf93eb6.jpeg
For Sale,7180910,2110061308,7180910,Nightwind (8),A Casual Romance,1982,US,Pausa Records,PR 7127,Jazz,Fusion,"Vinyl, LP, Album, Stereo",images/thumbs/8753d8dbf75b291c.jpeg,images/8753d8dbf75b291c.jpeg
For Sale,7221860,2090411367,7221860,Nikolai Rimsky-Korsakov,"Scheherazade, Op. 35",1956,US,Columbia,CL 850,Classical,Romantic,"Vinyl, LP, Mono",images/thumbs/95b7f60687b6aee7.jpeg,images/95b7f60687b6aee7.jpeg
For Sale,2766424,2089982529,2766424,Nino Rota,Romeo & Juliet,1968,US,Capitol Records,ST 2993,Non-Music,Soundtrack,"Vinyl, LP, Album, Stereo",images/thumbs/ebf6812eeabcab24.jpeg,images/ebf6812eeabcab24.jpeg
For Sale,8398653,2089995743,8398653,Nitty Gritty Dirt Band,Will The Circle Be Unbroken,1972,US,United Artists Records,UAS-9801,"Folk, World, & Country",Folk,"3x, Vinyl, LP, Album, Stereo",images/thumbs/4d8440ae6a736f9c.jpeg,images/4d8440ae6a736f9c.jpeg
For Sale,345315,2089508507,345315,No Artist,Environments (New Concepts In Stereo Sound - Disc 1),1970,US,Atlantic,SD 66001,Non-Music,Therapy,"Vinyl, 12"", 16 ⅔ RPM, 33 ⅓ RPM, 45 RPM, Stereo",images/thumbs/66fd799085b60d9b.jpeg,images/66fd799085b60d9b.jpeg
For Sale,345313,2089508504,345313,No Artist,Environments 3 (Totally New Concepts In Stereo Sound - Disc 3),1971,US,Atlantic,SD 66003,Non-Music,Therapy,"Vinyl, LP, Repress, Stereo",images/thumbs/0ad1b50bed92b869.jpeg,images/0ad1b50bed92b869.jpeg
For Sale,11123453,2089737679,11123453,No Artist,Learn Spanish In Record Time,1958,US,Institute For Language Study,SPA-7001,Non-Music,Education,"2x, Vinyl, LP",images/thumbs/7eadea21f81980a4.jpeg,images/7eadea21f81980a4.jpeg
For Sale,29682484,2089737731,29682484,Noël Coward,Marlene Dietrich At The Café De Paris,1954,UK,Philips,BBR 8006,Pop,Chanson,"Vinyl, LP, 10"", Album, Mono",images/thumbs/54eb4429d20bcf42.jpeg,images/54eb4429d20bcf42.jpeg
For Sale,2136832,2089509977,2136832,Norddeutsches Marschorchester,German Band Marches (Old And New),1961,US,Somerset,SF-14300,Brass & Military,Military,"Vinyl, LP, Album, Stereo",images/thumbs/d39d75cedb60a722.jpeg,images/d39d75cedb60a722.jpeg
For Sale,25010590,2089509984,25010590,Norman Allin,"Norman Allin, Vulcan's Song Etc. Recorded 1923-1929",1979,UK,Pearl,GEMM 173,Classical,,"Vinyl, LP",images/thumbs/1089d0588b6b3354.jpeg,images/1089d0588b6b3354.jpeg
For Sale,2336309,2089984524,2336309,Norman Luboff Choir,Just A Song...,1956,US,Columbia,CL 890,Jazz,Vocal,"Vinyl, LP, Album",images/thumbs/4ecbe6161562f348.jpeg,images/4ecbe6161562f348.jpeg
For Sale,10575984,2089984488,10575984,Norman Luboff Choir,Songs Of The South,1956,US,Columbia,CL 860,"Folk, World, & Country",Country,"Vinyl, LP, Album, Mono",images/thumbs/3e3f8687eec66691.jpeg,images/3e3f8687eec66691.jpeg
For Sale,8279041,2089674930,8279041,Norman Luboff Choir,Songs Of The World - Vol.II,1958,US,Columbia,CS 8141,"Folk, World, & Country",,"Vinyl, LP, Stereo",images/thumbs/ebfb1c7b44dd44db.jpeg,images/ebfb1c7b44dd44db.jpeg
For Sale,4645268,2089510045,4645268,Norman Luboff Choir,"Songs Of The World, Volume 1",1958,US,Columbia,CS 8140,Jazz,Easy Listening,"Vinyl, LP, Stereo",images/thumbs/754757beb011a664.jpeg,images/754757beb011a664.jpeg
For Sale,2998250,2089311360,2998250,Original Dixieland Jazz Band,The Original Dixieland Jazz Band,1969,US,RCA Victor,LPV-547,Jazz,Dixieland,"Vinyl, LP, Compilation, Mono",images/thumbs/6c88094bcbe37058.jpeg,images/6c88094bcbe37058.jpeg
For Sale,4824774,2089987302,4824774,Orson Welles,No Man Is An Island,1956,US,Decca,DL9060,Non-Music,Speech,"Vinyl, LP",images/thumbs/7cccc247e96fd2a6.jpeg,images/7cccc247e96fd2a6.jpeg
For Sale,2363290,2090409269,2363290,Orson Welles,The Shadow / Fibber McGee And Molly,1973,US,Mark56 Records,636,Non-Music,Radioplay,"Vinyl, LP",images/thumbs/6ca871a39cf99a89.jpeg,images/6ca871a39cf99a89.jpeg
For Sale,4444105,2089996157,4444105,Oscar Peterson,Pastel Moods,1956,US,Verve Records,MG V-2004,Jazz,,"Vinyl, LP, Album",images/thumbs/aa9df0910d2003fd.jpeg,images/aa9df0910d2003fd.jpeg
For Sale,10430835,2089737923,10430835,P. Müller's Banater Kapelle,German Folk Dances,,US,Colonial Records,COL-LP-130,"Folk, World, & Country",,"Vinyl, LP, Mono",images/thumbs/c69dcc6ba5a7f445.jpeg,images/c69dcc6ba5a7f445.jpeg
For Sale,8631546,2089738121,8631546,Pablo de Sarasate,Zigeunerweisen • Havanaise • Introduction And Rondo Capriccioso • Poème,1958,US,Columbia Masterworks,ML 5253,Classical,Romantic,"Vinyl, LP, Promo, Mono",images/thumbs/fcd4be7003e7f6c8.jpeg,images/fcd4be7003e7f6c8.jpeg
For Sale,4240381,2089990269,4240381,Patsy Cline,Country Great!,1980,US,MCA Records,MCA-736,"Folk, World, & Country",,"Vinyl, LP, Reissue",images/thumbs/982a08523c017bf5.jpeg,images/982a08523c017bf5.jpeg
For Sale,2335598,2089990309,2335598,Patsy Cline,Her Legendary Recordings,1986,US,"Suffolk Marketing, Inc.",MSM 35076,"Folk, World, & Country",Country,"2x, Vinyl, LP, Compilation",images/thumbs/83854824f15a5064.jpeg,images/83854824f15a5064.jpeg
For Sale,13701968,2089311433,13701968,Patsy Cline,Her Legendary Recordings Album No. 2,1986,US,MCA Records,MSM 35076,"Folk, World, & Country",,"Vinyl, LP, Compilation",images/thumbs/2b737f6daabc09d1.jpeg,images/2b737f6daabc09d1.jpeg
For Sale,3886605,2090134882,3886605,Patsy Cline,"Today, Tomorrow & Forever",1964,US,Hilltop,JS-6001,"Folk, World, & Country",Country,"Vinyl, LP, Compilation",images/thumbs/ecc2bd8f0eb80b40.jpeg,images/ecc2bd8f0eb80b40.jpeg
For Sale,2218968,2089991119,2218968,Patti Page,Go On Home,1962,US,Mercury,SR-60689,Pop,Country,"Vinyl, LP, Stereo",images/thumbs/0ff8cc7d58a4233f.jpeg,images/0ff8cc7d58a4233f.jpeg
For Sale,3000372,2089991011,3000372,Patti Page,Golden Hits,1960,US,Mercury,MG 20495,Jazz,Vocal,"Vinyl, LP, Compilation, Mono",images/thumbs/4dedcfb12a3be187.jpeg,images/4dedcfb12a3be187.jpeg
For Sale,6412317,2089990426,6412317,Patti Page,I'll Remember April,1959,US,Mercury,MG 20406,Pop,Vocal,"Vinyl, LP, Album, Mono",images/thumbs/9b8899dd6db823e5.jpeg,images/9b8899dd6db823e5.jpeg
For Sale,2151834,2089990978,2151834,Patti Page,Indiscretion,1959,US,Mercury,MG 20405,Jazz,Vocal,"Vinyl, LP, Album, Mono",images/thumbs/80a2ce604ed9a343.jpeg,images/80a2ce604ed9a343.jpeg
For Sale,6374920,2089311534,6374920,Patti Page,Love After Midnight,1964,US,Columbia,CS 8932,Jazz,Vocal,"Vinyl, LP, Album, Stereo",images/thumbs/e8a8a3722b6fa61e.jpeg,images/e8a8a3722b6fa61e.jpeg
For Sale,6438572,2089311556,6438572,Patti Page,Page 1 - A Collection Of Her Most Famous Songs,1957,US,Mercury,MG 20095,Pop,Vocal,"Vinyl, LP, Album",images/thumbs/dfb2818192ee98cf.jpeg,images/dfb2818192ee98cf.jpeg
For Sale,4399761,2089991090,4399761,Patti Page,Patti Page Sings Country And Western Golden Hits,1961,US,Mercury,MG-20615,"Folk, World, & Country",Country,"Vinyl, LP, Album, Mono",images/thumbs/393a62804388026c.jpeg,images/393a62804388026c.jpeg
For Sale,2038921,2089311491,2038921,Patti Page,Patti Sings Golden Hits Of The Boys,1962,US,Mercury,SR 60712,Jazz,Vocal,"Vinyl, LP, Album, Stereo",images/thumbs/74de1d51cbd9ed65.jpeg,images/74de1d51cbd9ed65.jpeg
For Sale,6096014,2089311565,6096014,Patti Page,Romance On The Range,1958,US,Mercury,MG-20076,Pop,Vocal,"Vinyl, LP, Compilation, Repress, Mono",images/thumbs/21e4b059532c575c.jpeg,images/21e4b059532c575c.jpeg
For Sale,13550136,2089534860,13550136,Patti Page,The Waltz Queen,1958,Australia,Wing Records,MGW 12121,"Folk, World, & Country",,"Vinyl, LP, Album, Mono",images/thumbs/da11942449afdedd.jpeg,images/da11942449afdedd.jpeg
For Sale,3792874,2089990864,3792874,Patti Page,The Waltz Queen,1958,US,Wing Records,MGW 12121,"Folk, World, & Country",,"Vinyl, LP, Album, Mono",images/thumbs/f7dc17d4489992b7.jpeg,images/f7dc17d4489992b7.jpeg
For Sale,4647788,2089990945,4647788,Patti Page,The Waltz Queen,1957,US,Mercury,MG 20318,Pop,Vocal,"Vinyl, LP, Album, Mono",images/thumbs/74b94d20c2064e6a.jpeg,images/74b94d20c2064e6a.jpeg
For Sale,10466486,2090135290,10466486,Patti Page,The Waltz Queen,1958,Canada,Mercury Wing,MGW 12121,"Folk, World, & Country",,"Vinyl, LP, Album, Mono",images/thumbs/80f7fc53158bc897.jpeg,images/80f7fc53158bc897.jpeg
For Sale,9905701,2089311640,9905701,Patti Page,Today My Way,1967,US,Columbia,CL 2761,Jazz,Vocal,"Vinyl, LP, Album, Mono",images/thumbs/f289c56163c2e6b0.jpeg,images/f289c56163c2e6b0.jpeg
For Sale,3603448,2089311667,3603448,Paul Hersh,The Great Ragtime Classics,1974,US,RCA Red Seal,ARL1-0364,Jazz,Ragtime,"Vinyl, LP, Album",images/thumbs/e8ae3fb3697f8b80.jpeg,images/e8ae3fb3697f8b80.jpeg
For Sale,3750715,2090137061,3750715,Paul Robeson,Victrola America Historic Recordings: Ballad For Americans And I Hear America Singing,1976,US,RCA Victrola,AVM1-1736,Classical,,"Vinyl, LP, Compilation, Mono",images/thumbs/8a860ba936aa29b5.jpeg,images/8a860ba936aa29b5.jpeg
For Sale,8302995,2089700619,8302995,Pepi Wimmer,Music Of The Austrian Alps,1957,US,Capitol Records,T-10016,"Folk, World, & Country",Volksmusik,"Vinyl, LP, Album, Mono",images/thumbs/a5efbfe0b9e50c3d.jpeg,images/a5efbfe0b9e50c3d.jpeg
For Sale,1964057,2090018946,1964057,Percy Faith & His Orchestra,Malaguena (Music Of Cuba),1959,US,Columbia,CL 1267,Jazz,Cubano,"Vinyl, LP, Album, Mono",images/thumbs/9b4c735b37524bdd.jpeg,images/9b4c735b37524bdd.jpeg
For Sale,4309313,2090136284,4309313,Percy Faith & His Orchestra,The Music Of Brazil!,1962,US,Columbia,CS 8622,Jazz,Easy Listening,"Vinyl, LP, Album, Stereo",images/thumbs/407a181272607f5e.jpeg,images/407a181272607f5e.jpeg
For Sale,2544221,2089984599,2544221,Percy Faith & His Orchestra,Viva! The Music Of Mexico,1958,US,Columbia,CS 8038,Latin,,"Vinyl, LP, Album, Stereo",images/thumbs/389e7f6a9a0fea0e.jpeg,images/389e7f6a9a0fea0e.jpeg
For Sale,3764394,2089520699,3764394,Percy Humphrey,Living New Orleans Jazz - 1974,1974,US,Smoky Mary Phonograph Company,SM 1974 P,Jazz,Dixieland,"Vinyl, LP, Album, Stereo",images/thumbs/3354bd5ed8e71f17.jpeg,images/3354bd5ed8e71f17.jpeg
For Sale,13624426,2109828393,13624426,Perry Como,Dream Along With Me,1957,US,RCA Camden,CAL 403,Pop,Vocal,"Vinyl, LP, Album, Mono",images/thumbs/aa735704b977d226.jpeg,images/aa735704b977d226.jpeg
For Sale,3079253,2109827351,3079253,Perry Como,Perry,1974,US,RCA Victor,CPL1 0585,Pop,Theme,"Vinyl, LP, Album, Stereo",images/thumbs/ed3e7f932ec226f1.jpeg,images/ed3e7f932ec226f1.jpeg
For Sale,2468824,2089993831,2468824,Perry Como,Perry Como Sings Merry Christmas Music,1956,US,RCA Victor,LPM-1243,Pop,Vocal,"Vinyl, LP, Album, Mono",images/thumbs/1acee56d6d61e825.jpeg,images/1acee56d6d61e825.jpeg
For Sale,2540527,2109827699,2540527,Perry Como,So Smooth,1955,US,RCA Victor,LPM-1085,Jazz,Easy Listening,"Vinyl, LP, Album, Mono",images/thumbs/fb8f57c67d298aca.jpeg,images/fb8f57c67d298aca.jpeg
For Sale,10997600,2089510188,10997600,Pete Fountain,Pete Fountain,1966,US,Pickwick/33 Records,SPC-3024,Jazz,Dixieland,"Vinyl, LP, Compilation, Stereo",images/thumbs/5b598b724790bff8.jpeg,images/5b598b724790bff8.jpeg
For Sale,4872263,2089986458,4872263,Pete Fountain,Pete's Place,1964,US,Coral,CRL 757453,Jazz,Dixieland,"Vinyl, LP, Album, Stereo",images/thumbs/be13f47c534eeb70.jpeg,images/be13f47c534eeb70.jpeg
For Sale,8472458,2089311794,8472458,Pete Seeger,I Can See A New Day (In Concert),1964,Canada,Columbia,CL 2257,"Folk, World, & Country",Folk,"Vinyl, LP, Album, Mono",images/thumbs/d0488cd5d26f11a1.jpeg,images/d0488cd5d26f11a1.jpeg
For Sale,2442184,2089737920,2442184,Peter Alexander,... Aber Böhmisch Muß Es Sein!,1988,Germany,Ariola,60 107 0,"Folk, World, & Country",Polka,"Vinyl, LP, Album, Club Edition",images/thumbs/f31bab4ec370f996.jpeg,images/f31bab4ec370f996.jpeg
For Sale,1427637,2089996468,1427637,Petula Clark,Downtown,1966,US,Warner Bros. Records,WS 1590,Rock,Vocal,"Vinyl, LP, Album, Repress, Stereo",images/thumbs/0311737c9648f7ff.jpeg,images/0311737c9648f7ff.jpeg
For Sale,4330710,2109826361,4330710,Phil Martin Orchestra,String Of Pearls,1957,US,Crown Records (2),CLP 5026,Jazz,Big Band,"Vinyl, LP",images/thumbs/c06056381c73b962.jpeg,images/c06056381c73b962.jpeg
For Sale,3785197,2089983110,3785197,Phil Napoleon And His Memphis Five,Tenderloin Dixieland,1961,US,Capitol Records,T 1535,Jazz,Dixieland,"Vinyl, LP",images/thumbs/b43324bf08953387.jpeg,images/b43324bf08953387.jpeg
For Sale,3795675,2089985864,3795675,The Philadelphia Orchestra,The Moldau,1958,US,Columbia Masterworks,ML 5261,Classical,Impressionist,"Vinyl, LP",images/thumbs/90d740704115a8ca.jpeg,images/90d740704115a8ca.jpeg
For Sale,17428333,2090408811,17428333,The Philadelphia Orchestra,Gayne Ballet Suite / The Comedians. Op.26,1956,US,Columbia,CL 917,Classical,Modern,"Vinyl, LP, Promo, Mono",images/thumbs/c25a48a680e6c7f8.jpeg,images/c25a48a680e6c7f8.jpeg
For Sale,4846573,2089737906,4846573,Pierre Boulez,Petrushka,1972,US,Columbia Masterworks,M 31076,Classical,Modern,"Vinyl, LP",images/thumbs/9c3b77f94edfae5b.jpeg,images/9c3b77f94edfae5b.jpeg
For Sale,5740525,2089313087,5740525,The Pipes And Drums Of The Royal Scots Dragoon Guards (Carabiniers And Greys),Amazing Grace,1972,US,RCA Victor,LSP-4744,Brass & Military,Pipe & Drum,"Vinyl, LP, Album",images/thumbs/fbc29bc2d6ad2dda.jpeg,images/fbc29bc2d6ad2dda.jpeg
For Sale,10124299,2089311954,10124299,Placido Domingo,Domingo!,1981,US,CBS Masterworks,M 37207,Classical,Opera,"Vinyl, LP, Compilation",images/thumbs/69641b2998589ae3.jpeg,images/69641b2998589ae3.jpeg
For Sale,3079435,2090136949,3079435,Placido Domingo,My Life For A Song,1983,US,CBS,FM 37799,Classical,,"Vinyl, LP, Album",images/thumbs/d5f12c76334956fb.jpeg,images/d5f12c76334956fb.jpeg
For Sale,15152618,2089311940,15152618,Placido Domingo,Sings Tangos,1981,Austria,Deutsche Grammophon,2536 416,Latin,Tango,"Vinyl, LP, Album",images/thumbs/b0692426720d968f.jpeg,images/b0692426720d968f.jpeg
For Sale,15295663,2089311981,15295663,The Polynesians,Blue Hawaii,1959,US,Crown Records (2),CST 163,"Folk, World, & Country",Pacific,"Vinyl, LP, Album, Stereo",images/thumbs/2974bac5a964fe14.jpeg,images/2974bac5a964fe14.jpeg
For Sale,2292874,2089985673,2292874,Preservation Hall Jazz Band,"New Orleans, Vol. 1",1977,US,Columbia Masterworks,M 34549,Jazz,Dixieland,"Vinyl, LP, Album, Quadraphonic",images/thumbs/b8fb38cde78f5569.jpeg,images/b8fb38cde78f5569.jpeg
For Sale,20332738,2090413594,20332738,Pyotr Ilyich Tchaikovsky,The Pathétique - Sixth Symphony,1976,US,RCA Custom,FW-302,Classical,Romantic,"Vinyl, LP, Album, Stereo",images/thumbs/abe0e97991f455bd.jpeg,images/abe0e97991f455bd.jpeg
For Sale,2194586,2089737643,2194586,Pyotr Ilyich Tchaikovsky,"Variations On A Rococo Theme For Cello And Orchestra Op. 33 / Overture To ""Der Freischütz"" / Overture To ""Oberon""",,US,Columbia Masterworks,GB 1,Classical,Romantic,"Vinyl, LP, Limited Edition, Reissue, Mono",images/thumbs/d6ea800e7cf8f742.jpeg,images/d6ea800e7cf8f742.jpeg
For Sale,3226852,2090412853,3226852,Pyotr Ilyich Tchaikovsky,Violin Concerto In D Major / Violin Concerto In E Minor,1959,US,Columbia Masterworks,ML 5379,Classical,Romantic,"Vinyl, LP, Album, Mono",images/thumbs/95bd52b885b5f29d.jpeg,images/95bd52b885b5f29d.jpeg
For Sale,2273494,2089737935,2273494,Pyotr Ilyich Tchaikovsky,"1812 Festival Overture, Op. 49 / Wellington's Victory Battle Symphony, Op. 91",1964,US,Mercury,MGD-19,Classical,Romantic,"Vinyl, LP, Album, Mono",images/thumbs/9a515c06e52de569.jpeg,images/9a515c06e52de569.jpeg
For Sale,8881587,2089737539,8881587,Pyotr Ilyich Tchaikovsky,Francesca Da Rimini / Hamlet / Voyevode,1974,US,London Records,CS6841,Classical,Romantic,"Vinyl, LP, Album, Stereo",images/thumbs/ba76c67c0708df56.jpeg,images/ba76c67c0708df56.jpeg
For Sale,2208689,2089510956,2208689,Pyotr Ilyich Tchaikovsky,Concerto No. 1,1958,US,RCA Victor Red Seal,LSC-2252,Classical,Romantic,"Vinyl, LP, Album, Stereo",images/thumbs/c31031d9ebf318fe.jpeg,images/c31031d9ebf318fe.jpeg
For Sale,33058458,2089511002,33058458,Pyotr Ilyich Tchaikovsky,Tchaikovsky Concerto No. 1,1958,Germany,RCA,LM-2252,Classical,Romantic,"Vinyl, LP, Album, Mono",images/thumbs/844449072dcdf1c1.jpeg,images/844449072dcdf1c1.jpeg
For Sale,3264739,2089312020,3264739,The Ralph Carmichael Singers,A City Of The King,1968,US,Light Records,LS-5509-LP,Classical,Theme,"Vinyl, LP",images/thumbs/217733577dd53030.jpeg,images/217733577dd53030.jpeg
